1,수업코드,text,교과목명
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24129," 본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 PBL(Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다. 신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['교통물류공학', '학생', '이해', '전반', '학교', '학과', '생활', '미래설계', '토의', '교통물류공학', '학생', '이해', '향후', '취업', '진로', '미래설계', '토의']",24130,"교통물류공학 전공과 관련하여 학생들의 이해를 돕고, 전반적인 학교 및 학과 생활, 그리고 미래설계 등에 대해 토의한다 교통물류공학을 전공으로 하는 학생들의 전공에 대한 이해를 돕고, 향후 취업 및 진로 등 미래설계에 대해 토의한다. ",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자', '환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '방역', '수칙', '수하', '미팅', '원칙', '하나', '심화', '시간', '화상', '면담', '대체']",24131,"본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 PBL(Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다. 신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습 환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다. COVID19 여건속에 방역수칙 준수하에 대면미팅을 원칙으로하나, 상황 심화시 실시간 화상면담 등으로 대체",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24144,"본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다. 신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA IC-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24145," 본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다.  신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA IC-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자', '환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24146,"본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다. 신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습 환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['소규모', '집단', '학생', '지도', '교수', '선정', '본인', '대학생활', '방향', '토론', '형식', '효과', '대학생활', '미래', '공학도', '필요', '소양', '향상', '지도교수', '본인', '진로', '상담', '효율', '대학', '생활', '준비']",24147,본 교과목은 소규모 집단 수업으로 참여 학생들은 지도교수를 선정하여 본인의 대학생활의 방향에 대하여 토론하는 형식의 수업임. 효과적인 대학생활과 미래의 공학도로 필요한 다양한 소양을 향상하기 위하여 지도교수와 함께 본인의 진로 상담을 통하여 효율적인 대학생활을 준비하기 위한 교과목임.,IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24148," 본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다.  신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA IC-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24149," 본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다.  신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA IC-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['비전', '설계', '대학생활', '적응', '이해', '기초', '학생', '중심', '교수', '방법', '바탕', '밀접', '현장', '문제', '해결', '과정', '학생', '능동', '역할', '중요', '협동', '필요', '역량', '함양', '사회', '스킬', '교수', '소그룹', '내외', '소통', '기반', '신입생', '이해', '분야', '현장', '직간접', '체험', '현장', '요구', '역량', '파악', '진로', '비전', '설계']",24150,"「IC-PBL과 비전설계」는 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학생 중심의 교수-학습 방법인 PBL 등을 바탕으로, 전공과 밀접한 현장의 문제를 해결해 나가는 과정에서 학생의 능동적인 역할의 중요성을 깨닫고 협동 학습 에 필요한 역량을 함양할 수 있으며 사회적스킬을 배울 수 있습니다. 전공교수님과 소그룹(10명 내외)의 긴밀한 소통을 기반으로 신입생은 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장을 직간접적으로 체험하여 현장에서 요구하는 역량을 파악하여 학습-진로의 비전을 설계할 수 있습니다. ",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24151,"본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다.  신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA IC-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24152," 본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다.  신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA IC-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24153," 본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다.  신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA IC-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24154,"본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 IC-PBL(Industry-Coupled Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다.  신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA IC-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자', '환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']",24155,"본 교과목은 1학년 공통 기초 필수 교과목으로서 신입생이 대학생활에의 적응과 전공에 대한 이해를 바탕으로 진로비전을 설계할 수 있도록 하는 것을 목표로 한다. 신입생은 전공교수, 학습자소그룹(10명 내외) 등과의 긴밀한 소통을 통해 전공에 대한 이해를 높일 수 있고, 전공 분야의 현장에서 요구되는 역량을 갖추기 위한 학습-진로의 비전을 설계할 수 있다. 또한 대학생활에의 적응과 전공의 이해를 위한 기초 강의 그리고 학습자 중심의 교수-학습 방법인 PBL(Problem Based Learning) 등을 바탕으로 협동 학습에 필요한 역량, 문제해결능력 등을 함양하고 사회적스킬을 배워 나갈 수 있다. 신입생이 자기 이해와 함께 교수자-학습자, 학습자-학습자, 학습자-학습 환경 간 소통과 이해를 통해 대학생활에 원활히 적응하고 능동적으로 학습하며 전공과 관련된 진로의 비전을 설계할 수 있도록 하는 것이 본 수업의 목표이다.  수강생들은 본 교과목을 수강한 후 다음의 역량을 함양할 수 있을 것으로 기대된다. 1. ERICA-PBL의 교수-학습 방법을 이해하고 수업의 구성 및 진행 방식, 학습자의 역할 등을 구체적으로 설명할 수 있다. 2. 소그룹 학습 공동체(팀)의 의미를 이해하고 학습 공동체의 활동에 적극적으로 참여할 수 있다. 3. 전공과 현장의 특성이 반영된 비구조화된 문제를 해결하기 위해 자기 주도적으로 학습을 계획하고 수행할 수 있다.",IC-PBL과비전설계
